NetworkID_All	Name_map	NetworkID	MappingID	Label_db	detected	NodeType	ChEBI	HMDB.lip	KEGG	HMDB.accession	Ensembl	Uniprot	X8_adj.pval	X8_logFC	X8_pval	X8_significance	X7_adj.pval	X7_logFC	X7_pval	X7_significance	X6_adj.pval	X6_logFC	X6_pval	X6_significance	X5_adj.pval	X5_logFC	X5_pval	X5_significance	X4_adj.pval	X4_logFC	X4_pval	X4_significance	X3_adj.pval	X3_logFC	X3_pval	X3_significance	X2_adj.pval	X2_logFC	X2_pval	X2_significance	X1_adj.pval	X1_logFC	X1_pval	X1_significance	MaxSig	Differential.feature	Label_Sig	Color8	Color7	Color6	Color5	Color4	Color3	Color2	Color1	ColorAny	Size8	Size7	Size6	Size5	Size4	Size3	Size2	Size1	SizeAny	ID	Map_No	Name	name
411	Enpp3	K961, H101	Enpp3	Enpp3	*	GeneProduct					ENSRNOG00000013791	P97675	1	-0.01566149	0.8859931	-0.0525696603291951	1	-0.04341681	0.7236893	-0.14044784852264	1	0.02438752	0.855469	0.0677957235546409	1	-0.1624901	0.2124427	-0.672758187634892	1	0.1666018	0.006171628	2.20960025928034	0.05844617	0.2832567	1.278081e-05	4.89344162134328	0.5852605	0.2118396	0.0002918186	3.53488703040034	1	0.05993048	0.2887435	0.539487783535837	4.89344162134328	*	Enpp3	-0.01566149	-0.04341681	0.02438752	-0.1624901	0.1666018	0.2832567	0.2118396	0.05993048	0.2832567	0.1	0.1	0.1	0.1624901	0.1666018	0.2832567	0.2118396	0.1	0.2832567				
412	Enpp6	K962	Enpp6	Enpp6		GeneProduct																																										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1				
413	Enpp7	K963	Enpp7	Enpp7		GeneProduct																																										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1				
414	Entpd1	K964, H116	Entpd1	Entpd1	*	GeneProduct					ENSRNOG00000014574	P97687	1	0.1670333	0.1856366	0.731336394437239	1	-0.1314169	0.3619406	-0.441362697999868	1	0.03175595	0.8394905	0.0759842141428741	1	0.02147986	0.8878651	0.05165301482513	1	0.08299881	0.6936127	0.158882963557473	1	-0.3819255	0.09338503	-1.02972273736162	1	-0.4798375	0.0193685	-1.71290401206085	1	-0.2363409	0.2293101	-0.639576816278929	-1.71290401206085			0.1670333	-0.1314169	0.03175595	0.02147986	0.08299881	-0.3819255	-0.4798375	-0.2363409	-0.4798375	0.1670333	0.1314169	0.1	0.1	0.1	0.3819255	0.4798375	0.2363409	0.4798375				
415	Entpd3	H118	Entpd3	Entpd3		GeneProduct																																										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1				
416	Entpd4	H436	Entpd4	Entpd4	*	GeneProduct					ENSRNOG00000016321	A0A0G2JX61	1	-0.01654762	0.8157759	-0.0884291289424535	1	-0.1495925	0.06234475	-1.20520011222598	1	0.1270781	0.1455498	0.836988386988867	1	0.09094996	0.2837242	0.547103619867764	1	0.06981846	0.4444745	0.352153149940024	1	0.1106404	0.2559009	0.591928186702317	1	0.154184	0.07822332	1.10666375541174	1	0.02752207	0.7449994	0.127844077019216	-1.20520011222598			-0.01654762	-0.1495925	0.1270781	0.09094996	0.06981846	0.1106404	0.154184	0.02752207	0.154184	0.1	0.1495925	0.1270781	0.1	0.1	0.1106404	0.154184	0.1	0.154184				
417	Entpd5	K965, H304	Entpd5	Entpd5	*	GeneProduct					ENSRNOG00000033206	Q6P6S9	1	-0.06193553	0.5915223	-0.228028878112315	1	0.02705748	0.8347524	0.078442323629976	1	-0.1420477	0.3152184	-0.501388439706481	1	-0.3595353	0.009015477	-2.0450112902408	1	0.2895389	0.0008509788	3.07008125913715	1	-0.06924823	0.4563995	-0.34065484003682	1	-0.08308913	0.3207153	-0.493880321184516	1	-0.1512208	0.06092852	-1.21517937109003	3.07008125913715	*	Entpd5	-0.06193553	0.02705748	-0.1420477	-0.3595353	0.2895389	-0.06924823	-0.08308913	-0.1512208	-0.3595353	0.1	0.1	0.1420477	0.3595353	0.2895389	0.1	0.1	0.1512208	0.3595353				
418	Entpd6	K966	Entpd6	Entpd6	*	GeneProduct					ENSRNOG00000007427	Q9ER31	1	-0.1971438	0.2572796	-0.58959464814125	1	-0.3988128	0.04548011	-1.34217849358115	1	-0.1883837	0.3776898	-0.422864743696518	1	-0.1785033	0.3854255	-0.414059555526616	1	0.06425837	0.7823263	0.106612069532983	1	-0.181051	0.4719505	-0.326103549468009	1	-0.01572309	0.944301	-0.0248895504025269	1	-0.02646005	0.9028461	-0.0443862736256624	-1.34217849358115			-0.1971438	-0.3988128	-0.1883837	-0.1785033	0.06425837	-0.181051	-0.01572309	-0.02646005	-0.3988128	0.1971438	0.3988128	0.1883837	0.1785033	0.1	0.181051	0.1	0.1	0.3988128				
419	Entpd8	K967, H148	Entpd8	Entpd8	*	GeneProduct					ENSRNOG00000009239	Q5DRK1	1	0.1117927	0.2239719	0.64980646577503	1	0.02900501	0.7795195	0.108173016284669	1	-0.01773061	0.875598	-0.0576952390981167	1	-0.1536445	0.1635672	-0.786303780659598	1	0.1193189	0.4067607	0.390661013953892	1	0.1598999	0.2982397	0.525434546183711	1	-0.02128814	0.8778344	-0.0565874043096267	1	0.01060241	0.9366849	0.0284064808370222	-0.786303780659598			0.1117927	0.02900501	-0.01773061	-0.1536445	0.1193189	0.1598999	-0.02128814	0.01060241	0.1598999	0.1117927	0.1	0.1	0.1536445	0.1193189	0.1598999	0.1	0.1	0.1598999				
420	Eogt	K968	Eogt	Eogt	*	GeneProduct					ENSRNOG00000024533	Q5NDL0	1	-0.06155183	0.5416712	-0.266264254709238	1	-0.1151625	0.3144954	-0.502385702426111	1	-0.09422862	0.4515891	-0.3452565491806	1	-0.08572935	0.4789265	-0.319731131874992	1	0.03155917	0.8020751	0.095784965894623	1	-0.1306249	0.3336977	-0.476646786694775	1	0.01534548	0.8989967	0.0462419024541135	1	0.005445881	0.9627358	0.0164928783423366	-0.502385702426111			-0.06155183	-0.1151625	-0.09422862	-0.08572935	0.03155917	-0.1306249	0.01534548	0.005445881	-0.1306249	0.1	0.1151625	0.1	0.1	0.1	0.1306249	0.1	0.1	0.1306249				
421	Esd	K969	Esd	Esd	*	GeneProduct					ENSRNOG00000009512	B0BNE5	1	0.04085099	0.6231348	0.205417994169818	1	0.08274967	0.3756917	0.425168399517444	1	-0.04626627	0.6498878	-0.187161615737054	1	-0.04719272	0.6338675	-0.198001515040614	1	-0.162626	0.02323767	-1.63380742003696	1	-0.08066232	0.291355	-0.535577524497542	1	-0.03235044	0.6379398	-0.195220302096005	1	-0.0295523	0.6555361	-0.183403386965356	-1.63380742003696			0.04085099	0.08274967	-0.04626627	-0.04719272	-0.162626	-0.08066232	-0.03235044	-0.0295523	-0.162626	0.1	0.1	0.1	0.1	0.162626	0.1	0.1	0.1	0.162626				
422	Etfb	H426	Etfb	Etfb	*	GeneProduct					ENSRNOG00000017851	Q68FU3	1	-0.01218296	0.8731621	-0.0589051233042643	1	-0.04571674	0.5941966	-0.226069837563427	1	-0.06488413	0.4882707	-0.311339335945461	1	-0.02620198	0.7735016	-0.111538783618845	0.5379608	-0.2892889	0.0002585165	-3.58751173253033	1	-0.04616833	0.5847079	-0.233061038361743	1	-0.05232676	0.4911945	-0.308746504719135	1	0.01113711	0.8791116	0.0559559893315986	-3.58751173253033	*	Etfb	-0.01218296	-0.04571674	-0.06488413	-0.02620198	-0.2892889	-0.04616833	-0.05232676	0.01113711	-0.2892889	0.1	0.1	0.1	0.1	0.2892889	0.1	0.1	0.1	0.2892889				
423	Exoc8	H476	Exoc8	Exoc8	*	GeneProduct					ENSRNOG00000019766	O54924	1	-0.2685395	0.001721424	-2.76411214641805	1	-0.1717912	0.07514416	-1.12410476595303	1	-0.03132663	0.767098	-0.115149149557608	1	-0.1277834	0.2116156	-0.674452319887371	1	0.02506449	0.8399628	0.0757399474053468	1	0.04932686	0.7095649	0.149007875861419	1	-0.06429865	0.5907985	-0.228560616004891	1	-0.0489527	0.670836	-0.173383639295185	-2.76411214641805	*	Exoc8	-0.2685395	-0.1717912	-0.03132663	-0.1277834	0.02506449	0.04932686	-0.06429865	-0.0489527	-0.2685395	0.2685395	0.1717912	0.1	0.1277834	0.1	0.1	0.1	0.1	0.2685395				
424	Ext1	R247, K970	G3V901, Ext1	Ext1	*	GeneProduct					ENSRNOG00000024886	G3V901	1	-0.2159347	0.0173959	-1.75955309753309	1	0.07203266	0.4792612	0.31942772917215	1	-0.05722865	0.6071222	-0.216723886446399	1	-0.07976254	0.4611585	-0.336149782105735	1	-0.1269246	0.1546937	-0.810527372861389	1	-0.06571343	0.4899443	-0.309853290538095	1	0.03616407	0.6723975	0.172373909953303	1	-0.06706541	0.4164056	-0.380483438544919	-1.75955309753309			-0.2159347	0.07203266	-0.05722865	-0.07976254	-0.1269246	-0.06571343	0.03616407	-0.06706541	-0.2159347	0.2159347	0.1	0.1	0.1	0.1269246	0.1	0.1	0.1	0.2159347				
425	Ext2	R151	A0A0G2KAH7	Ext2	*	GeneProduct					ENSRNOG00000008944	A0A0G2KAH7	1	-0.06744307	0.2757611	-0.559466997213333	1	0.06066407	0.3820535	0.417875817381766	1	-0.03931482	0.6057874	-0.217679763963513	1	-0.09024938	0.2228423	-0.652002367749152	1	0.02114445	0.7805592	0.107594153129004	1	0.08942522	0.2679341	0.571972010171585	1	0.1272203	0.07961719	1.09899315442122	1	0.04527603	0.5184134	0.285323781306358	1.09899315442122			-0.06744307	0.06066407	-0.03931482	-0.09024938	0.02114445	0.08942522	0.1272203	0.04527603	0.1272203	0.1	0.1	0.1	0.1	0.1	0.1	0.1272203	0.1	0.1272203				
426	Extl1	H311	Extl1	Extl1	*	GeneProduct					ENSRNOG00000016776		1	0.2624462	0.07422431	1.12945383097793	1	0.09770563	0.5548857	0.255796467276508	1	0.29832	0.09817463	1.00800072682109	1	0.4880745	0.005380523	2.26917550779558	1	0.3240653	0.001405286	2.85223528032708	1	0.1765245	0.1041624	0.98228902210587	1	0.008835683	0.9282166	0.0323506690306124	1	0.09896854	0.2946305	0.53072229722161	2.85223528032708	*	Extl1	0.2624462	0.09770563	0.29832	0.4880745	0.3240653	0.1765245	0.008835683	0.09896854	0.4880745	0.2624462	0.1	0.29832	0.4880745	0.3240653	0.1765245	0.1	0.1	0.4880745				
427	Extl3	K971	Extl3	Extl3	*	GeneProduct					ENSRNOG00000013581		1	-0.02948292	0.6815341	-0.166512409717294	1	-0.1661393	0.04174775	-1.37936692590292	1	0.02754579	0.7572713	0.120748502290428	1	0.08657375	0.3142722	0.502694034256289	1	0.1425625	0.1355622	0.867861391737084	1	-0.01954653	0.8487665	-0.0712117699552724	1	-0.02459835	0.7898113	-0.102476657010542	1	0.03638787	0.6817552	0.166371540848462	-1.37936692590292			-0.02948292	-0.1661393	0.02754579	0.08657375	0.1425625	-0.01954653	-0.02459835	0.03638787	-0.1661393	0.1	0.1661393	0.1	0.1	0.1425625	0.1	0.1	0.1	0.1661393				
428	Fam20c	R159	A0A8I5ZV45	FAM20C	*	GeneProduct					ENSRNOG00000001314	A0A8I5ZV45	1	-0.0581142106498287	0.587972894196061	-0.230642694625254	1	0.186268880039595	0.121472021421	0.915523741339113	1	-0.106088877939387	0.420086950250863	-0.376660809350052	1	0.118216539100688	0.354879909088113	0.449918586786953	1	-0.0675882726389091	0.610967268078917	-0.213982055998831	1	-0.0707671923455129	0.618370125601543	-0.208751500007905	1	-0.070297041034444	0.582357165233777	-0.23481057666677	1	0.00929755841603709	0.939820065504653	0.0269552868668873	0.915523741339113			-0.0581142106498287	0.186268880039595	-0.106088877939387	0.118216539100688	-0.0675882726389091	-0.0707671923455129	-0.070297041034444	0.00929755841603709	0.186268880039595	0.1	0.186268880039595	0.106088877939387	0.118216539100688	0.1	0.1	0.1	0.1	0.186268880039595				
429	Far1	K972, H606	Far1	Far1	*	GeneProduct					ENSRNOG00000013176	Q66H50	1	0.4484742	0.06797559	1.16764701422767	1	0.3076256	0.2673674	0.572891547198248	1	0.05179976	0.8648605	0.0630539375825833	1	0.1294349	0.6594143	0.180841639019145	1	0.07056425	0.8484944	0.0713510196481608	1	0.007342612	0.9852013	0.00647502376913623	1	-0.2061194	0.5653992	-0.247644810342133	1	0.01495197	0.9652303	0.0153690534061679	1.16764701422767			0.4484742	0.3076256	0.05179976	0.1294349	0.07056425	0.007342612	-0.2061194	0.01495197	0.4484742	0.4484742	0.3076256	0.1	0.1294349	0.1	0.1	0.2061194	0.1	0.4484742				
430	Far2	H607	Far2	Far2		GeneProduct																																										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1				
431	Farp2	H549	Farp2	Farp2	*	GeneProduct					ENSRNOG00000018051	D3ZFK8	1	-0.002301528	0.9793172	-0.00907661780118525	1	-0.006836478	0.9454206	-0.0243749389816366	1	-0.01812458	0.8679699	-0.0614953352965113	1	0.02607783	0.805508	0.0939301419752384	1	-0.01985624	0.7875684	-0.103711717598605	1	0.02622592	0.738767	0.131492512308664	1	-0.06407134	0.3662038	-0.436277153451939	1	0.07408456	0.2766565	0.558059121650913	0.558059121650913			-0.002301528	-0.006836478	-0.01812458	0.02607783	-0.01985624	0.02622592	-0.06407134	0.07408456	0.07408456	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1				
432	Fasn	K973, H258	Fasn	Fasn	*	GeneProduct					ENSRNOG00000045636	P12785	1	0.2022566	0.5604511	0.251462274106679	1	0.348537	0.3719754	0.429485780541543	1	-0.3941734	0.3542146	-0.450733542048376	1	-0.2766908	0.5040181	-0.297553867147777	0.6827303	1.085913	0.0003679874	3.43416705144647	1	0.3976984	0.222619	0.652437772422608	1	0.1182703	0.6869458	0.163077527408424	1	0.5387268	0.05688151	1.24502888316501	3.43416705144647	*	Fasn	0.2022566	0.348537	-0.3941734	-0.2766908	1.085913	0.3976984	0.1182703	0.5387268	1.085913	0.2022566	0.348537	0.3941734	0.2766908	1.085913	0.3976984	0.1182703	0.5387268	1.085913				
433	Fbn1	R250	G3V9M6	Fbn1	*	GeneProduct					ENSRNOG00000007302	G3V9M6	1	-0.09911252	0.2757167	-0.559536928133628	1	-0.1086015	0.2917589	-0.534975887084016	1	0.08062577	0.4726326	0.325476326055697	1	-0.02405596	0.8256394	-0.0832095904330677	1	0.01407519	0.914826	0.0386615009344741	1	-0.07213517	0.6085615	-0.215695526290108	1	-0.1171458	0.3560765	-0.448456687536355	1	-0.06484747	0.5954778	-0.22513442480625	-0.559536928133628			-0.09911252	-0.1086015	0.08062577	-0.02405596	0.01407519	-0.07213517	-0.1171458	-0.06484747	-0.1171458	0.1	0.1086015	0.1	0.1	0.1	0.1	0.1171458	0.1	0.1171458				
434	Fbp1	K974	Fbp1	Fbp1	*	GeneProduct					ENSRNOG00000017597	P19112	1	-0.008316976	0.9200761	-0.0361762504335196	1	-0.1855152	0.04647136	-1.33281461756089	1	-0.08281632	0.414716	-0.382249208962807	1	-0.0261493	0.7912712	-0.101674641057146	1	-0.04525332	0.5780759	-0.238015135996248	1	-0.03482084	0.6890169	-0.161770125716856	1	-0.05858613	0.4543504	-0.34260908526808	1	-0.004642129	0.9509602	-0.0218376589638297	-1.33281461756089			-0.008316976	-0.1855152	-0.08281632	-0.0261493	-0.04525332	-0.03482084	-0.05858613	-0.004642129	-0.1855152	0.1	0.1855152	0.1	0.1	0.1	0.1	0.1	0.1	0.1855152				
435	Fbp2	K975	Fbp2	Fbp2	*	GeneProduct					ENSRNOG00000017637	Q9Z1N1	1	-0.1301073	0.8016203	-0.0960312933900624	1	-0.8800353	0.1458444	-0.836110241864771	1	-1.178596	0.07450425	-1.12781895276979	1	-0.04724752	0.9392916	-0.0271995615024089	1	0.4256659	0.4391892	0.357348348061776	1	0.03957534	0.9475723	0.0233876433196613	1	-0.4803001	0.3824293	-0.417448841446021	1	-0.09697808	0.8521962	-0.0694604066794645	-1.12781895276979			-0.1301073	-0.8800353	-1.178596	-0.04724752	0.4256659	0.03957534	-0.4803001	-0.09697808	-1.178596	0.1301073	0.8800353	1.178596	0.1	0.4256659	0.1	0.4803001	0.1	1.178596				
436	Fga	R277	P06399	FGA	*	GeneProduct					ENSRNOG00000024848	P06399	1	0.2184613	0.006734421	2.17169973732991	1	-0.04458881	0.622626	-0.205772747738367	1	0.2439502	0.01348287	1.87021765286784	1	0.1697104	0.07738158	1.11136240697099	1	0.06023158	0.3664054	0.436038134423072	1	0.02863378	0.6880794	0.162361444043227	1	-0.02495146	0.6974753	-0.156471167643816	1	-0.03482639	0.5735739	-0.241410619097353	2.17169973732991			0.2184613	-0.04458881	0.2439502	0.1697104	0.06023158	0.02863378	-0.02495146	-0.03482639	0.2439502	0.2184613	0.1	0.2439502	0.1697104	0.1	0.1	0.1	0.1	0.2439502				
437	Fgf23	R417	Q8VI82	Fgf23		GeneProduct																																										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1				
438	Fgg	R262	P02680	FGG	*	GeneProduct					ENSRNOG00000025074	P02680	1	0.1671528	0.05440996	1.2643215933697	1	-0.03012813	0.7576912	-0.120507756717358	1	0.2164507	0.04196179	1.37714599401181	1	0.1675926	0.1056424	0.976161740985401	1	-0.004629824	0.9298043	-0.0316084496973993	1	-0.01336493	0.8120665	-0.0904084049946608	1	-0.04122052	0.4151595	-0.381785019765606	1	-0.001689234	0.9723675	-0.0121695652611771	1.37714599401181			0.1671528	-0.03012813	0.2164507	0.1675926	-0.004629824	-0.01336493	-0.04122052	-0.001689234	0.2164507	0.1671528	0.1	0.2164507	0.1675926	0.1	0.1	0.1	0.1	0.2164507				
439	Fitm1	R204	D3ZIQ3	Fitm1		GeneProduct																																										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1				
440	Fitm2	R219	D3ZWT2	Fitm2	*	GeneProduct					ENSRNOG00000027434	D3ZWT2	1	0.04871509	0.7300992	0.136618127433443	1	-0.139895	0.378403	-0.422045429145824	1	0.2707557	0.1173658	0.930458436607223	1	0.3871451	0.02134941	1.67061412238532	1	-0.0860696	0.4304043	-0.366123398454716	1	-0.07671926	0.5108158	-0.291735678075241	1	-0.02845772	0.7862879	-0.104418407538194	1	-0.005287619	0.9583082	-0.0184947956882184	1.67061412238532			0.04871509	-0.139895	0.2707557	0.3871451	-0.0860696	-0.07671926	-0.02845772	-0.005287619	0.3871451	0.1	0.139895	0.2707557	0.3871451	0.1	0.1	0.1	0.1	0.3871451				
441	Fmo1	K976, H269	Fmo1	Fmo1	*	GeneProduct					ENSRNOG00000034191	P36365	1	-0.4439295	0.04195885	-1.37717642337406	1	-0.09527012	0.6976315	-0.156373918030587	1	-0.5207772	0.05139635	-1.28906772207758	1	-0.1171717	0.6523714	-0.185505086709694	1	0.1123697	0.2739342	0.56235374378083	0.3310371	0.4201257	0.0001294323	3.88795733138522	1	0.3180936	0.001284278	2.89134095695427	1	0.2193379	0.0213222	1.67116798732992	3.88795733138522	*	Fmo1	-0.4439295	-0.09527012	-0.5207772	-0.1171717	0.1123697	0.4201257	0.3180936	0.2193379	-0.5207772	0.4439295	0.1	0.5207772	0.1171717	0.1123697	0.4201257	0.3180936	0.2193379	0.5207772				
442	Fmo2	H267	Fmo2	Fmo2	*	GeneProduct					ENSRNOG00000003510	Q6IRI9	1	-0.1751395	0.3110647	-0.507149270360424	1	0.0527173	0.7845416	0.105384023177809	1	-0.05855405	0.7811916	-0.107242435242429	1	0.09046837	0.6573961	0.182172876697205	1	0.04520115	0.8050806	0.0941606384110415	1	0.3108592	0.1087658	0.963507641459375	1	0.2363035	0.1767866	0.752550656554879	1	0.551795	0.0009821344	3.00782907719836	3.00782907719836	*	Fmo2	-0.1751395	0.0527173	-0.05855405	0.09046837	0.04520115	0.3108592	0.2363035	0.551795	0.551795	0.1751395	0.1	0.1	0.1	0.1	0.3108592	0.2363035	0.551795	0.551795				
443	Fmo3	K977, H394	Fmo3	Fmo3	*	GeneProduct					ENSRNOG00000003620	Q9EQ76	1	-0.05860872	0.5934291	-0.226631160985887	1	-0.08973497	0.4669926	-0.330690001242515	1	0.2084882	0.1209384	0.917435781354085	1	0.2316147	0.07666203	1.11541968487131	1	0.1056766	0.2989045	0.524467546618607	1	0.1306068	0.2299596	0.638348455452849	1	0.09742067	0.3197502	0.495189175203119	1	0.06294504	0.5048956	0.296798414022372	1.11541968487131			-0.05860872	-0.08973497	0.2084882	0.2316147	0.1056766	0.1306068	0.09742067	0.06294504	0.2316147	0.1	0.1	0.2084882	0.2316147	0.1056766	0.1306068	0.1	0.1	0.2316147				
444	Fmo4	H393	Fmo4	Fmo4	*	GeneProduct					ENSRNOG00000003400	Q8K4B7	1	0.04491509	0.7538981	0.122687351210318	1	-0.05755368	0.7215697	-0.141721711883916	1	-0.2784894	0.1143692	-0.941690916723218	1	-0.08356956	0.6245003	-0.204467348661642	1	0.02790192	0.8099472	0.0915432916103003	1	0.006831063	0.9559698	0.0195558272851133	1	0.09870088	0.3746505	0.426373683465997	1	0.02312372	0.8294879	0.0811899447831513	-0.941690916723218			0.04491509	-0.05755368	-0.2784894	-0.08356956	0.02790192	0.006831063	0.09870088	0.02312372	-0.2784894	0.1	0.1	0.2784894	0.1	0.1	0.1	0.1	0.1	0.2784894				
445	Fmo5	H265	Fmo5	Fmo5	*	GeneProduct					ENSRNOG00000018076	Q8K4C0	1	-0.02729261	0.6484526	-0.188121764083827	1	0.03704736	0.5818073	0.23522083391428	1	-0.01612848	0.8259702	-0.0830356212135443	1	-0.03895345	0.5851921	-0.23270154541338	1	-0.1616305	0.2269729	-0.644025993392996	1	0.4590895	0.001320767	2.87917379066663	1	0.3326053	0.009736476	2.01159820232934	1	0.01503333	0.9035754	0.0440356013347706	2.87917379066663	*	Fmo5	-0.02729261	0.03704736	-0.01612848	-0.03895345	-0.1616305	0.4590895	0.3326053	0.01503333	0.4590895	0.1	0.1	0.1	0.1	0.1616305	0.4590895	0.3326053	0.1	0.4590895				
446	Fn1	R273	P04937	Fn1	*	GeneProduct					ENSRNOG00000014288	P04937	1	0.05917074	0.4309636	0.365559409622848	1	0.03875861	0.6461925	0.18963808690568	1	0.2158298	0.01899625	1.72133212352327	1	0.2045281	0.02237726	1.65019309205837	0.1577638	-0.1675272	4.661586e-05	-4.33146629921941	1	-0.02145871	0.6256888	-0.203641618942459	1	0.03562779	0.3681119	0.434020142833695	1	-0.01515011	0.6913903	-0.160276717773111	-4.33146629921941	*	Fn1	0.05917074	0.03875861	0.2158298	0.2045281	-0.1675272	-0.02145871	0.03562779	-0.01515011	0.2158298	0.1	0.1	0.2158298	0.2045281	0.1675272	0.1	0.1	0.1	0.2158298				
447	Folh1	K978	Folh1	Folh1		GeneProduct																																										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1				
448	Foxred1	H433	Foxred1	Foxred1	*	GeneProduct					ENSRNOG00000060379		1	0.1303393	0.2214099	0.654802964219508	1	0.02723621	0.8222255	0.0850090584027163	1	0.2196565	0.098357	1.00719472620533	1	0.3918505	0.002195381	2.65849009872994	1	0.02815896	0.8360312	0.0777775147440039	1	0.03379408	0.8157704	0.0884320569864207	1	0.01303865	0.9205393	0.0359576657055376	1	0.1302967	0.2988117	0.524602401682748	2.65849009872994	*	Foxred1	0.1303393	0.02723621	0.2196565	0.3918505	0.02815896	0.03379408	0.01303865	0.1302967	0.3918505	0.1303393	0.1	0.2196565	0.3918505	0.1	0.1	0.1	0.1302967	0.3918505				
449	Fstl1	R381	Q62632	Fstl1	*	GeneProduct					ENSRNOG00000002746	Q62632	1	0.1139812	0.3016614	0.520480257738452	1	-0.08990151	0.4738755	-0.324335744328365	1	0.01809836	0.8945916	0.0483751840649661	1	-0.1181785	0.3735397	-0.427663234344749	1	-0.141173	0.2775991	-0.556581946234716	1	-0.01348174	0.9223755	-0.0350922412251931	1	-0.1408557	0.2593445	-0.58612295779177	1	-0.1920971	0.1108052	-0.955439858034356	-0.955439858034356			0.1139812	-0.08990151	0.01809836	-0.1181785	-0.141173	-0.01348174	-0.1408557	-0.1920971	-0.1920971	0.1139812	0.1	0.1	0.1181785	0.141173	0.1	0.1408557	0.1920971	0.1920971				
450	Fstl3	R421	Q99PW7	Fstl3	*	GeneProduct					ENSRNOG00000009311	Q99PW7	1	0.2286166	0.6679362	0.175265018529261	1	0.772541	0.185186	0.732391848931452	1	-0.8957269	0.1917577	-0.717247188002869	1	-0.2260744	0.7233128	-0.140673849405606	1	0.7393753	0.2411054	0.617793062687915	1	0.4796436	0.4748361	0.32345627068878	1	0.4977579	0.4113818	0.385754925899468	1	0.7069677	0.2233276	0.651057601214317	0.732391848931452			0.2286166	0.772541	-0.8957269	-0.2260744	0.7393753	0.4796436	0.4977579	0.7069677	-0.8957269	0.2286166	0.772541	0.8957269	0.2260744	0.7393753	0.4796436	0.4977579	0.7069677	0.8957269				
451	Ftcd	K979	Ftcd	Ftcd	*	GeneProduct					ENSRNOG00000001261	O88618	1	0.115840331238144	0.249990290164265	0.602076859367856	1	0.085975022864649	0.447416949241537	0.349287567797179	1	-0.0613889687091224	0.618741372396128	-0.208490843730095	1	0.00481873458116497	0.96798015343935	0.0141335469686053	1	0.0850273593950756	0.412057739785466	0.385041923983288	1	0.273972999663902	0.0134229314431469	1.87215262794088	1	0.160705305520539	0.107143692030137	0.970033392490981	1	0.122975443034701	0.200970744576829	0.696867158467945	1.87215262794088			0.115840331238144	0.085975022864649	-0.0613889687091224	0.00481873458116497	0.0850273593950756	0.273972999663902	0.160705305520539	0.122975443034701	0.273972999663902	0.115840331238144	0.1	0.1	0.1	0.1	0.273972999663902	0.160705305520539	0.122975443034701	0.273972999663902				
452	Fuca2	R402	Q6AYS4	Fuca2	*	GeneProduct					ENSRNOG00000015551	Q6AYS4	1	0.09176034	0.4132065	0.383832855371369	1	-0.05418562	0.6686555	-0.174797578770372	1	0.01461866	0.9155905	0.0382987221344347	1	0.04730652	0.7237483	0.140412443370188	1	0.3308309	0.02186449	1.66026064833371	1	0.0921435	0.5517471	0.258259940825677	1	0.2155507	0.1210727	0.916953772430472	1	0.02964158	0.8255479	0.0832577230042603	1.66026064833371			0.09176034	-0.05418562	0.01461866	0.04730652	0.3308309	0.0921435	0.2155507	0.02964158	0.3308309	0.1	0.1	0.1	0.1	0.3308309	0.1	0.2155507	0.1	0.3308309				
453	G6pc1	K980	G6pc1	G6pc1		GeneProduct																																										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1				
